anio,mes,indice_tiempo,provincia,concepto,cantidad_mm3
2024,12,2024-12,Formosa,Tight gas,0
2024,12,2024-12,Jujuy,Producción convencional,226.930
2024,12,2024-12,Jujuy,Shale gas,0
2024,12,2024-12,Jujuy,Tight gas,0
2024,12,2024-12,La Pampa,Producción convencional,16321.94800000
2024,12,2024-12,La Pampa,Shale gas,0
2024,12,2024-12,La Pampa,Tight gas,0
2024,12,2024-12,Mendoza,Producción convencional,42162.81735900
2024,12,2024-12,Mendoza,Shale gas,3028.907741
2024,12,2024-12,Mendoza,Tight gas,1390.6259
2024,12,2024-12,Neuquén,Producción convencional,330761.85147923799952
2024,12,2024-12,Neuquén,Shale gas,1891621.81855176200048
2024,12,2024-12,Neuquén,Tight gas,327089.810969
2024,12,2024-12,Rio Negro,Producción convencional,50665.96280750
2024,12,2024-12,Rio Negro,Shale gas,702.0820
2024,12,2024-12,Rio Negro,Tight gas,42651.1682925
2024,12,2024-12,Salta,Producción convencional,103352.807171
2024,12,2024-12,Salta,Shale gas,0
2024,12,2024-12,Salta,Tight gas,38.375829
2024,12,2024-12,Santa Cruz,Producción convencional,178554.36825
2024,12,2024-12,Santa Cruz,Shale gas,4478.1739
2024,12,2024-12,Santa Cruz,Tight gas,87967.77824
2024,12,2024-12,Tierra del Fuego,Producción convencional,129114.223
2024,12,2024-12,Tierra del Fuego,Shale gas,0
2024,12,2024-12,Tierra del Fuego,Tight gas,0
2025,1,2025-01,Chubut,Producción convencional,204158.35153
2025,1,2025-01,Chubut,Shale gas,19.52596
2025,1,2025-01,Chubut,Tight gas,34.22211
2025,1,2025-01,Estado Nacional,Producción convencional,605244.623
2025,1,2025-01,Estado Nacional,Shale gas,0
2025,1,2025-01,Estado Nacional,Tight gas,0
2025,1,2025-01,Formosa,Producción convencional,-604.21
2025,1,2025-01,Formosa,Shale gas,1000.31
2025,1,2025-01,Formosa,Tight gas,0
2025,1,2025-01,Jujuy,Producción convencional,224.940
2025,1,2025-01,Jujuy,Shale gas,0
2025,1,2025-01,Jujuy,Tight gas,0
2025,1,2025-01,La Pampa,Producción convencional,15742.22800000
2025,1,2025-01,La Pampa,Shale gas,0
2025,1,2025-01,La Pampa,Tight gas,0
2025,1,2025-01,Mendoza,Producción convencional,41907.73092000
2025,1,2025-01,Mendoza,Shale gas,2836.31188
2025,1,2025-01,Mendoza,Tight gas,1364.8032
2025,1,2025-01,Neuquén,Producción convencional,363331.00819789899998
2025,1,2025-01,Neuquén,Shale gas,2111415.59805210100002
2025,1,2025-01,Neuquén,Tight gas,390383.014750
2025,1,2025-01,Rio Negro,Producción convencional,47753.24037470
2025,1,2025-01,Rio Negro,Shale gas,787.5410
2025,1,2025-01,Rio Negro,Tight gas,40975.2336253
2025,1,2025-01,Salta,Producción convencional,101170.195638
2025,1,2025-01,Salta,Shale gas,0
2025,1,2025-01,Salta,Tight gas,35.314362
2025,1,2025-01,Santa Cruz,Producción convencional,171324.39234
2025,1,2025-01,Santa Cruz,Shale gas,4518.7718
2025,1,2025-01,Santa Cruz,Tight gas,86022.77386
2025,1,2025-01,Tierra del Fuego,Producción convencional,104581.687
2025,1,2025-01,Tierra del Fuego,Shale gas,0
2025,1,2025-01,Tierra del Fuego,Tight gas,0
2025,2,2025-02,Chubut,Producción convencional,183247.29207208
2025,2,2025-02,Chubut,Shale gas,16.78927792
2025,2,2025-02,Chubut,Tight gas,26.19915
2025,2,2025-02,Estado Nacional,Producción convencional,573442.191
2025,2,2025-02,Estado Nacional,Shale gas,0
2025,2,2025-02,Estado Nacional,Tight gas,0
2025,2,2025-02,Formosa,Producción convencional,-648.31
2025,2,2025-02,Formosa,Shale gas,1000.31
2025,2,2025-02,Formosa,Tight gas,0
2025,2,2025-02,Jujuy,Producción convencional,221.540
2025,2,2025-02,Jujuy,Shale gas,0
2025,2,2025-02,Jujuy,Tight gas,0
2025,2,2025-02,La Pampa,Producción convencional,13760.20100000
2025,2,2025-02,La Pampa,Shale gas,0
2025,2,2025-02,La Pampa,Tight gas,0
2025,2,2025-02,Mendoza,Producción convencional,37196.12419500
2025,2,2025-02,Mendoza,Shale gas,2369.837605
2025,2,2025-02,Mendoza,Tight gas,1243.4442
2025,2,2025-02,Neuquén,Producción convencional,324391.230014599999882
2025,2,2025-02,Neuquén,Shale gas,2064621.060636400000118
2025,2,2025-02,Neuquén,Tight gas,344247.099349
2025,2,2025-02,Rio Negro,Producción convencional,42755.17427480
2025,2,2025-02,Rio Negro,Shale gas,660.5120
2025,2,2025-02,Rio Negro,Tight gas,37628.1613252
2025,2,2025-02,Salta,Producción convencional,91474.758692
2025,2,2025-02,Salta,Shale gas,0
2025,2,2025-02,Salta,Tight gas,28.683308
2025,2,2025-02,Santa Cruz,Producción convencional,152215.77968
2025,2,2025-02,Santa Cruz,Shale gas,3728.7441
2025,2,2025-02,Santa Cruz,Tight gas,75733.62222
2025,2,2025-02,Tierra del Fuego,Producción convencional,105122.228
2025,2,2025-02,Tierra del Fuego,Shale gas,0
2025,2,2025-02,Tierra del Fuego,Tight gas,0
2025,3,2025-03,Chubut,Producción convencional,194109.16604125
2025,3,2025-03,Chubut,Shale gas,13.81202875
2025,3,2025-03,Chubut,Tight gas,33.62293
2025,3,2025-03,Estado Nacional,Producción convencional,573099.678
2025,3,2025-03,Estado Nacional,Shale gas,0
2025,3,2025-03,Estado Nacional,Tight gas,0
2025,3,2025-03,Formosa,Producción convencional,403.1
2025,3,2025-03,Formosa,Shale gas,0
2025,3,2025-03,Formosa,Tight gas,0
2025,3,2025-03,Jujuy,Producción convencional,251.630
2025,3,2025-03,Jujuy,Shale gas,0
2025,3,2025-03,Jujuy,Tight gas,0
2025,3,2025-03,La Pampa,Producción convencional,15416.80900000
2025,3,2025-03,La Pampa,Shale gas,0
2025,3,2025-03,La Pampa,Tight gas,0
2025,3,2025-03,Mendoza,Producción convencional,40794.97457800
2025,3,2025-03,Mendoza,Shale gas,2573.051182
2025,3,2025-03,Mendoza,Tight gas,1422.30924
2025,3,2025-03,Neuquén,Producción convencional,343258.62483017799999
2025,3,2025-03,Neuquén,Shale gas,2053147.87608582200001
2025,3,2025-03,Neuquén,Tight gas,353096.585084
2025,3,2025-03,Rio Negro,Producción convencional,46315.01088520
2025,3,2025-03,Rio Negro,Shale gas,713.8800
2025,3,2025-03,Rio Negro,Tight gas,41657.9251148
2025,3,2025-03,Salta,Producción convencional,101422.311247
2025,3,2025-03,Salta,Shale gas,0
2025,3,2025-03,Salta,Tight gas,30.278753
2025,3,2025-03,Santa Cruz,Producción convencional,173009.84067
2025,3,2025-03,Santa Cruz,Shale gas,3837.38242
2025,3,2025-03,Santa Cruz,Tight gas,79299.01491
2025,3,2025-03,Tierra del Fuego,Producción convencional,124030.983
2025,3,2025-03,Tierra del Fuego,Shale gas,0
2025,3,2025-03,Tierra del Fuego,Tight gas,0
2025,4,2025-04,Chubut,Producción convencional,192489.62171
2025,4,2025-04,Chubut,Shale gas,170.06040
2025,4,2025-04,Chubut,Tight gas,35.07489
2025,4,2025-04,Estado Nacional,Producción convencional,561160.669
2025,4,2025-04,Estado Nacional,Shale gas,0
2025,4,2025-04,Estado Nacional,Tight gas,0
2025,4,2025-04,Formosa,Producción convencional,367.0
2025,4,2025-04,Formosa,Shale gas,0
2025,4,2025-04,Formosa,Tight gas,0
2025,4,2025-04,Jujuy,Producción convencional,232.040
2025,4,2025-04,Jujuy,Shale gas,0
2025,4,2025-04,Jujuy,Tight gas,0
2025,4,2025-04,La Pampa,Producción convencional,14499.74200000
2025,4,2025-04,La Pampa,Shale gas,0
2025,4,2025-04,La Pampa,Tight gas,0
2025,4,2025-04,Mendoza,Producción convencional,39325.72417000
2025,4,2025-04,Mendoza,Shale gas,2254.30282
2025,4,2025-04,Mendoza,Tight gas,1410.92401
2025,4,2025-04,Neuquén,Producción convencional,332606.07719731999921
2025,4,2025-04,Neuquén,Shale gas,2064450.37297468000079
2025,4,2025-04,Neuquén,Tight gas,340021.762828
2025,4,2025-04,Rio Negro,Producción convencional,43357.84465010
2025,4,2025-04,Rio Negro,Shale gas,670.5780
2025,4,2025-04,Rio Negro,Tight gas,40297.3866499
2025,4,2025-04,Salta,Producción convencional,98737.680863
2025,4,2025-04,Salta,Shale gas,0
2025,4,2025-04,Salta,Tight gas,29.428137
2025,4,2025-04,Santa Cruz,Producción convencional,166640.11818
2025,4,2025-04,Santa Cruz,Shale gas,3444.68740
2025,4,2025-04,Santa Cruz,Tight gas,77018.48742
2025,4,2025-04,Tierra del Fuego,Producción convencional,122406.414
2025,4,2025-04,Tierra del Fuego,Shale gas,0
2025,4,2025-04,Tierra del Fuego,Tight gas,0
2025,5,2025-05,Chubut,Producción convencional,194446.04755
2025,5,2025-05,Chubut,Shale gas,571.96990
2025,5,2025-05,Chubut,Tight gas,30.95555
2025,5,2025-05,Estado Nacional,Producción convencional,594787.494
2025,5,2025-05,Estado Nacional,Shale gas,0
2025,5,2025-05,Estado Nacional,Tight gas,0
2025,5,2025-05,Formosa,Producción convencional,341.0
2025,5,2025-05,Formosa,Shale gas,0
2025,5,2025-05,Formosa,Tight gas,0
2025,5,2025-05,Jujuy,Producción convencional,240.170
2025,5,2025-05,Jujuy,Shale gas,0
2025,5,2025-05,Jujuy,Tight gas,0
2025,5,2025-05,La Pampa,Producción convencional,15246.24800000
2025,5,2025-05,La Pampa,Shale gas,0
2025,5,2025-05,La Pampa,Tight gas,0
2025,5,2025-05,Mendoza,Producción convencional,39088.01396000
2025,5,2025-05,Mendoza,Shale gas,2584.80924
2025,5,2025-05,Mendoza,Tight gas,1416.07980
2025,5,2025-05,Neuquén,Producción convencional,350943.94994997099977
2025,5,2025-05,Neuquén,Shale gas,2451604.66565102900023
2025,5,2025-05,Neuquén,Tight gas,371092.532399
2025,5,2025-05,Rio Negro,Producción convencional,44718.55043640
2025,5,2025-05,Rio Negro,Shale gas,817.1155
2025,5,2025-05,Rio Negro,Tight gas,40523.7385636
2025,5,2025-05,Salta,Producción convencional,98718.734627
2025,5,2025-05,Salta,Shale gas,0
2025,5,2025-05,Salta,Tight gas,29.556373
2025,5,2025-05,Santa Cruz,Producción convencional,167740.358425
2025,5,2025-05,Santa Cruz,Shale gas,3440.3040
2025,5,2025-05,Santa Cruz,Tight gas,76811.162575
2025,5,2025-05,Tierra del Fuego,Producción convencional,122900.228
2025,5,2025-05,Tierra del Fuego,Shale gas,0
2025,5,2025-05,Tierra del Fuego,Tight gas,0
2025,6,2025-06,Chubut,Producción convencional,186220.82020
2025,6,2025-06,Chubut,Shale gas,455.7823
2025,6,2025-06,Chubut,Tight gas,28.03350
2025,6,2025-06,Estado Nacional,Producción convencional,624882.397
2025,6,2025-06,Estado Nacional,Shale gas,0
2025,6,2025-06,Estado Nacional,Tight gas,0
2025,6,2025-06,Formosa,Producción convencional,329.0
2025,6,2025-06,Formosa,Shale gas,0
2025,6,2025-06,Formosa,Tight gas,0
2025,6,2025-06,Jujuy,Producción convencional,248.480
2025,6,2025-06,Jujuy,Shale gas,0
2025,6,2025-06,Jujuy,Tight gas,0
2025,6,2025-06,La Pampa,Producción convencional,14592.26000000
2025,6,2025-06,La Pampa,Shale gas,0
2025,6,2025-06,La Pampa,Tight gas,0
2025,6,2025-06,Mendoza,Producción convencional,36297.96706000
2025,6,2025-06,Mendoza,Shale gas,2590.21413
2025,6,2025-06,Mendoza,Tight gas,1333.56281
2025,6,2025-06,Neuquén,Producción convencional,358835.17941178100014
2025,6,2025-06,Neuquén,Shale gas,2643242.69939521899986
2025,6,2025-06,Neuquén,Tight gas,384592.566193
2025,6,2025-06,Rio Negro,Producción convencional,42021.99960140
2025,6,2025-06,Rio Negro,Shale gas,750.7289
2025,6,2025-06,Rio Negro,Tight gas,38332.5602986
2025,6,2025-06,Salta,Producción convencional,93214.518704
2025,6,2025-06,Salta,Shale gas,0
2025,6,2025-06,Salta,Tight gas,21.987296
2025,6,2025-06,Santa Cruz,Producción convencional,156365.23413
2025,6,2025-06,Santa Cruz,Shale gas,3443.5532
2025,6,2025-06,Santa Cruz,Tight gas,74024.88767
2025,6,2025-06,Tierra del Fuego,Producción convencional,118709.856
2025,6,2025-06,Tierra del Fuego,Shale gas,0
2025,6,2025-06,Tierra del Fuego,Tight gas,0
2025,7,2025-07,Chubut,Producción convencional,196296.11069
2025,7,2025-07,Chubut,Shale gas,492.22010
2025,7,2025-07,Chubut,Tight gas,29.97721
2025,7,2025-07,Estado Nacional,Producción convencional,636770.098
2025,7,2025-07,Estado Nacional,Shale gas,0
2025,7,2025-07,Estado Nacional,Tight gas,0
2025,7,2025-07,Formosa,Producción convencional,339.0
2025,7,2025-07,Formosa,Shale gas,0
2025,7,2025-07,Formosa,Tight gas,0
2025,7,2025-07,Jujuy,Producción convencional,252.350
2025,7,2025-07,Jujuy,Shale gas,0
2025,7,2025-07,Jujuy,Tight gas,0
2025,7,2025-07,La Pampa,Producción convencional,14638.53400000
2025,7,2025-07,La Pampa,Shale gas,0
2025,7,2025-07,La Pampa,Tight gas,0
2025,7,2025-07,Mendoza,Producción convencional,41215.74483000
2025,7,2025-07,Mendoza,Shale gas,2735.47421
2025,7,2025-07,Mendoza,Tight gas,1259.27908
2025,7,2025-07,Neuquén,Producción convencional,357767.170867606999286
2025,7,2025-07,Neuquén,Shale gas,2812969.475493393000714
2025,7,2025-07,Neuquén,Tight gas,378623.925469
2025,7,2025-07,Rio Negro,Producción convencional,42689.227143022
2025,7,2025-07,Rio Negro,Shale gas,636.3797
2025,7,2025-07,Rio Negro,Tight gas,37170.354556978
2025,7,2025-07,Salta,Producción convencional,94718.336888
2025,7,2025-07,Salta,Shale gas,0
2025,7,2025-07,Salta,Tight gas,14.892112
2025,7,2025-07,Santa Cruz,Producción convencional,161985.58599
2025,7,2025-07,Santa Cruz,Shale gas,3417.5615
2025,7,2025-07,Santa Cruz,Tight gas,74077.30651
2025,7,2025-07,Tierra del Fuego,Producción convencional,125510.459
2025,7,2025-07,Tierra del Fuego,Shale gas,0
2025,7,2025-07,Tierra del Fuego,Tight gas,0
2025,8,2025-08,Chubut,Producción convencional,189752.11912
2025,8,2025-08,Chubut,Shale gas,428.51370
2025,8,2025-08,Chubut,Tight gas,29.81978
2025,8,2025-08,Estado Nacional,Producción convencional,613410.004
2025,8,2025-08,Estado Nacional,Shale gas,0
2025,8,2025-08,Estado Nacional,Tight gas,0
2025,8,2025-08,Formosa,Producción convencional,342.0
2025,8,2025-08,Formosa,Shale gas,0
2025,8,2025-08,Formosa,Tight gas,0
2025,8,2025-08,Jujuy,Producción convencional,247.780
2025,8,2025-08,Jujuy,Shale gas,0
2025,8,2025-08,Jujuy,Tight gas,0
2025,8,2025-08,La Pampa,Producción convencional,14342.72600000
2025,8,2025-08,La Pampa,Shale gas,0
2025,8,2025-08,La Pampa,Tight gas,0
2025,8,2025-08,Mendoza,Producción convencional,38336.39521000
2025,8,2025-08,Mendoza,Shale gas,2479.16583
2025,8,2025-08,Mendoza,Tight gas,1176.47096
2025,8,2025-08,Neuquén,Producción convencional,354006.32400844099973
2025,8,2025-08,Neuquén,Shale gas,2781870.25060555900027
2025,8,2025-08,Neuquén,Tight gas,374675.513386
2025,8,2025-08,Rio Negro,Producción convencional,43285.78261687
2025,8,2025-08,Rio Negro,Shale gas,575.5313
2025,8,2025-08,Rio Negro,Tight gas,36184.40308313
2025,8,2025-08,Salta,Producción convencional,92687.631
2025,8,2025-08,Salta,Shale gas,0
2025,8,2025-08,Salta,Tight gas,0
2025,8,2025-08,Santa Cruz,Producción convencional,158789.96519
2025,8,2025-08,Santa Cruz,Shale gas,3493.96255
2025,8,2025-08,Santa Cruz,Tight gas,73006.76426
2025,8,2025-08,Tierra del Fuego,Producción convencional,121943.368
2025,8,2025-08,Tierra del Fuego,Shale gas,0
2025,8,2025-08,Tierra del Fuego,Tight gas,0
2025,9,2025-09,Chubut,Producción convencional,179144.09692
2025,9,2025-09,Chubut,Shale gas,350.8081
2025,9,2025-09,Chubut,Tight gas,28.34498
2025,9,2025-09,Estado Nacional,Producción convencional,557284.541
2025,9,2025-09,Estado Nacional,Shale gas,0
2025,9,2025-09,Estado Nacional,Tight gas,0
2025,9,2025-09,Formosa,Producción convencional,330.9
2025,9,2025-09,Formosa,Shale gas,0
2025,9,2025-09,Formosa,Tight gas,0
2025,9,2025-09,Jujuy,Producción convencional,266.740
2025,9,2025-09,Jujuy,Shale gas,0
2025,9,2025-09,Jujuy,Tight gas,0
2025,9,2025-09,La Pampa,Producción convencional,13799.84400000
2025,9,2025-09,La Pampa,Shale gas,0
2025,9,2025-09,La Pampa,Tight gas,0
2025,9,2025-09,Mendoza,Producción convencional,36290.92517000
2025,9,2025-09,Mendoza,Shale gas,2498.83203
2025,9,2025-09,Mendoza,Tight gas,1081.79280
2025,9,2025-09,Neuquén,Producción convencional,319367.4236058750004
2025,9,2025-09,Neuquén,Shale gas,2248455.3403971249996
2025,9,2025-09,Neuquén,Tight gas,303347.234997
2025,9,2025-09,Rio Negro,Producción convencional,42360.40082386
2025,9,2025-09,Rio Negro,Shale gas,651.0170
2025,9,2025-09,Rio Negro,Tight gas,35090.23017614
2025,9,2025-09,Salta,Producción convencional,87686.503
2025,9,2025-09,Salta,Shale gas,0
2025,9,2025-09,Salta,Tight gas,0
2025,9,2025-09,Santa Cruz,Producción convencional,153435.064089
2025,9,2025-09,Santa Cruz,Shale gas,3105.74634
2025,9,2025-09,Santa Cruz,Tight gas,69731.798571
2025,9,2025-09,Tierra del Fuego,Producción convencional,105069.666
2025,9,2025-09,Tierra del Fuego,Shale gas,0
2025,9,2025-09,Tierra del Fuego,Tight gas,0
2025,10,2025-10,Chubut,Producción convencional,189122.267940
2025,10,2025-10,Chubut,Shale gas,301.099400
2025,10,2025-10,Chubut,Tight gas,37.42546
2025,10,2025-10,Estado Nacional,Producción convencional,540354.686
2025,10,2025-10,Estado Nacional,Shale gas,0
2025,10,2025-10,Estado Nacional,Tight gas,0
2025,10,2025-10,Formosa,Producción convencional,341.00
2025,10,2025-10,Formosa,Shale gas,0
2025,10,2025-10,Formosa,Tight gas,0
2025,10,2025-10,Jujuy,Producción convencional,286.870
2025,10,2025-10,Jujuy,Shale gas,0
2025,10,2025-10,Jujuy,Tight gas,0
2025,10,2025-10,La Pampa,Producción convencional,14470.77500000
2025,10,2025-10,La Pampa,Shale gas,0
2025,10,2025-10,La Pampa,Tight gas,0
2025,10,2025-10,Mendoza,Producción convencional,34956.72866400
2025,10,2025-10,Mendoza,Shale gas,2524.242416
2025,10,2025-10,Mendoza,Tight gas,945.55992
2025,10,2025-10,Neuquén,Producción convencional,302053.3155739859997
2025,10,2025-10,Neuquén,Shale gas,2004180.7723550140003
2025,10,2025-10,Neuquén,Tight gas,255853.111071
2025,10,2025-10,Rio Negro,Producción convencional,44026.59476350
2025,10,2025-10,Rio Negro,Shale gas,594.039801
2025,10,2025-10,Rio Negro,Tight gas,35200.3724355
2025,10,2025-10,Salta,Producción convencional,88158.464
2025,10,2025-10,Salta,Shale gas,0
2025,10,2025-10,Salta,Tight gas,0
2025,10,2025-10,Santa Cruz,Producción convencional,149069.360327
2025,10,2025-10,Santa Cruz,Shale gas,3005.99137
2025,10,2025-10,Santa Cruz,Tight gas,70702.478303
2025,10,2025-10,Tierra del Fuego,Producción convencional,107049.204
2025,10,2025-10,Tierra del Fuego,Shale gas,0
2025,10,2025-10,Tierra del Fuego,Tight gas,0
2025,11,2025-11,Chubut,Producción convencional,176246.70872
2025,11,2025-11,Chubut,Shale gas,285.38920
2025,11,2025-11,Chubut,Tight gas,34.28408
2025,11,2025-11,Estado Nacional,Producción convencional,551294.628
2025,11,2025-11,Estado Nacional,Shale gas,0
2025,11,2025-11,Estado Nacional,Tight gas,0
2025,11,2025-11,Formosa,Producción convencional,331.00
2025,11,2025-11,Formosa,Shale gas,0
2025,11,2025-11,Formosa,Tight gas,0
2025,11,2025-11,Jujuy,Producción convencional,275.170
2025,11,2025-11,Jujuy,Shale gas,0
2025,11,2025-11,Jujuy,Tight gas,0
2025,11,2025-11,La Pampa,Producción convencional,13691.72700000
2025,11,2025-11,La Pampa,Shale gas,0
2025,11,2025-11,La Pampa,Tight gas,0
2025,11,2025-11,Mendoza,Producción convencional,31492.24132000
2025,11,2025-11,Mendoza,Shale gas,2417.29926
2025,11,2025-11,Mendoza,Tight gas,728.20542
2025,11,2025-11,Neuquén,Producción convencional,249635.84015782500040
2025,11,2025-11,Neuquén,Shale gas,1912136.16029217499960
2025,11,2025-11,Neuquén,Tight gas,275913.974550
2025,11,2025-11,Rio Negro,Producción convencional,40351.01772026
2025,11,2025-11,Rio Negro,Shale gas,1691.9274
2025,11,2025-11,Rio Negro,Tight gas,34230.00087974
2025,11,2025-11,Salta,Producción convencional,82913.083
2025,11,2025-11,Salta,Shale gas,0
2025,11,2025-11,Salta,Tight gas,0
2025,11,2025-11,Santa Cruz,Producción convencional,136837.37491
2025,11,2025-11,Santa Cruz,Shale gas,2868.41579
2025,11,2025-11,Santa Cruz,Tight gas,68363.37530
2025,11,2025-11,Tierra del Fuego,Producción convencional,84772.487
2025,11,2025-11,Tierra del Fuego,Shale gas,0
2025,11,2025-11,Tierra del Fuego,Tight gas,0
2025,12,2025-12,Chubut,Producción convencional,183229.40274
2025,12,2025-12,Chubut,Shale gas,311.08620
2025,12,2025-12,Chubut,Tight gas,33.32076
2025,12,2025-12,Estado Nacional,Producción convencional,554475.810
2025,12,2025-12,Estado Nacional,Shale gas,0
2025,12,2025-12,Estado Nacional,Tight gas,0
2025,12,2025-12,Formosa,Producción convencional,341.01
2025,12,2025-12,Formosa,Shale gas,0
2025,12,2025-12,Formosa,Tight gas,0
2025,12,2025-12,Jujuy,Producción convencional,278.950
2025,12,2025-12,Jujuy,Shale gas,0
2025,12,2025-12,Jujuy,Tight gas,0
2025,12,2025-12,La Pampa,Producción convencional,14125.83100000
2025,12,2025-12,La Pampa,Shale gas,0
2025,12,2025-12,La Pampa,Tight gas,0
2025,12,2025-12,Mendoza,Producción convencional,31715.97696000
2025,12,2025-12,Mendoza,Shale gas,2512.32374
2025,12,2025-12,Mendoza,Tight gas,931.40330
2025,12,2025-12,Neuquén,Producción convencional,269904.1791608369989
2025,12,2025-12,Neuquén,Shale gas,2242303.9880491630011
2025,12,2025-12,Neuquén,Tight gas,303425.185790
2025,12,2025-12,Rio Negro,Producción convencional,41978.4448639
2025,12,2025-12,Rio Negro,Shale gas,2326.3666
